0.1278,0.251,0.0858,0.1217,0.1093,0.1162,0.0774,0.3487,0.0869,0.6776,0.1146,0.2542,0.1032,0.1421,0.1199,0.1067,0.0924,0.1563,0.0916,0.2493,0.1143,0
0.1188,0.1515,0.1037,0.1504,0.1141,0.0903,0.0932,0.8735,0.1011,0.381,0.1673,0.5028,0.0776,0.0975,0.1574,0.0774,0.0811,0.1526,0.0731,0.1751,0.0747,0
0.1072,0.1333,0.1016,0.1388,0.1153,0.0942,0.0797,0.1824,0.0771,0.3139,0.1247,0.1701,0.0977,0.1208,0.1354,0.0681,0.0845,0.1243,0.0853,0.1892,0.0729,0
0.1059,0.1755,0.1008,0.1246,0.108,0.0995,0.0682,0.268,0.0832,0.3604,0.1159,0.1872,0.1241,0.0983,0.1037,0.1122,0.0821,0.1285,0.0987,0.2108,0.0731,0
0.0961,0.2438,0.1054,0.0982,0.1307,0.1463,0.0731,0.1953,0.0966,0.4265,0.1666,0.278,0.0995,0.1152,0.1526,0.1244,0.0956,0.1632,0.0998,0.2121,0.0721,0
0.1301,0.3195,0.0884,0.1515,0.1207,0.085,0.0772,0.2514,0.1069,0.4635,0.152,0.2188,0.0995,0.117,0.1444,0.1085,0.093,0.1603,0.0787,0.2295,0.0639,0
0.1019,0.281,0.0934,0.2,0.1214,0.1679,0.07,0.2093,0.1032,0.3442,0.1549,0.1866,0.1033,0.102,0.1621,0.098,0.0826,0.1145,0.0977,0.1952,0.0787,0
0.0665,0.1522,0.0752,0.1359,0.0961,0.0942,0.0669,0.2308,0.0708,0.4285,0.1291,0.2305,0.1014,0.1413,0.1111,0.1713,0.0966,0.1884,0.071,0.2522,0.0256,0
0.0927,0.142,0.0911,0.1436,0.1001,0.0874,0.0777,0.4002,0.0591,0.3917,0.1115,0.2036,0.0821,0.1168,0.1212,0.1329,0.0626,0.1658,0.0705,0.206,0.066,0
0.0776,0.1564,0.1119,0.1879,0.1029,0.1204,0.0721,0.364,0.0905,0.6537,0.1653,0.2329,0.0971,0.117,0.1539,0.1059,0.0805,0.1409,0.0956,0.191,0.0789,0
0.1037,0.1712,0.1106,0.1407,0.1204,0.1122,0.0837,0.1853,0.0974,0.3319,0.1586,0.2035,0.1172,0.1413,0.1431,0.0906,0.0898,0.1378,0.1011,0.1942,0.0671,0
0.1344,0.1876,0.1183,0.1045,0.1002,0.0661,0.0711,0.4157,0.0671,0.3606,0.1294,0.1841,0.0958,0.0898,0.1285,0.0974,0.0803,0.1178,0.09,0.2852,0.1066,0
0.0945,0.1673,0.1048,0.1478,0.1297,0.1233,0.0853,0.2151,0.0869,0.3791,0.1687,0.2199,0.1293,0.1413,0.1373,0.1101,0.0682,0.1323,0.0924,0.1907,0.0919,0
0.1029,0.1319,0.0995,0.1811,0.1085,0.0763,0.0906,0.5139,0.0657,0.3624,0.1251,0.2064,0.0937,0.1017,0.1117,0.0927,0.0792,0.1481,0.071,0.2176,0.0507,0
0.137,0.1992,0.062,0.3357,0.1103,1.3492,0.1011,0.6217,0.0423,0.3477,0.1212,0.1912,0.0814,0.0674,0.13,0.1184,0.0629,0.1064,0.0927,0.2084,0.0597,0
0.1183,0.1628,0.0834,0.1399,0.0982,0.117,0.07,0.2471,0.0887,0.4178,0.152,0.3421,0.0913,0.1104,0.1251,0.1085,0.0969,0.403,0.1214,0.267,0.075,0
0.1425,0.4066,0.0847,0.5515,0.1156,0.1249,0.081,0.2802,0.0995,0.4247,0.1665,0.2898,0.0908,0.0853,0.1412,0.1093,0.0834,0.138,0.0713,0.1881,0.0684,0
0.1146,0.171,0.152,0.1697,0.1173,0.0539,0.0874,0.2257,0.1584,0.4337,0.1755,0.1974,0.1133,0.0888,0.1494,0.1579,0.0921,0.1496,0.0998,0.206,0.076,0
0.1043,0.1739,0.1016,0.1365,0.0911,0.1173,0.0715,0.4549,0.0679,0.5042,0.0867,0.1751,0.0958,0.1342,0.1164,0.1429,0.07,0.1244,0.1014,0.2306,0.062,0
0.0956,0.1539,0.1024,0.1262,0.0924,0.043,0.0848,0.6661,0.0655,0.33,0.1183,0.3928,0.1014,0.1577,0.1207,0.1159,0.1046,0.1785,0.0969,0.2084,0.0686,0
0.0821,0.1741,0.1029,0.1454,0.0987,0.1259,0.0942,0.2325,0.1064,0.4387,0.1595,0.2503,0.109,0.1637,0.1465,0.0906,0.0932,0.1605,0.1074,0.2152,0.0768,0
0.1198,0.1767,0.1162,0.1093,0.1046,0.1321,0.0082,0.171,0.1177,0.349,0.1404,0.1692,0.1288,0.2527,0.1204,0.1156,0.0814,0.1556,0.0945,0.211,0.0681,0
0.1135,0.196,0.0979,0.2552,0.109,0.1119,0.0779,0.3719,0.1024,0.4371,0.1288,0.1798,0.0869,0.0764,0.156,0.1672,0.0816,0.1597,0.0869,0.1971,0.0818,0
0.1378,0.276,0.0993,0.1305,0.1191,0.099,0.0795,0.1742,0.1,0.3331,0.1275,0.1642,0.1238,0.2382,0.1719,0.1162,0.0721,0.1502,0.0956,0.2124,0.0803,0
0.0903,0.1807,0.1235,0.1301,0.119,0.1304,0.0787,0.3487,0.1103,0.3537,0.1874,0.2838,0.1008,0.1101,0.1212,0.1046,0.0813,0.1341,0.0916,0.1915,0.0715,0
0.1214,0.305,0.0739,0.1214,0.118,0.1254,0.0805,0.4879,0.0613,0.3783,0.107,0.159,0.093,0.0901,0.1289,0.1321,0.1024,0.1386,0.1051,0.219,0.0715,0
0.1156,0.1815,0.1183,0.1278,0.1004,0.0771,0.0793,0.3891,0.0895,0.3997,0.1534,0.2466,0.1085,0.1445,0.1148,0.1019,0.0969,0.1547,0.1003,0.2094,0.0845,0
0.1066,0.2023,0.0919,0.1326,0.0897,0.0715,0.0607,0.4449,0.0568,0.3712,0.088,0.2363,0.0784,0.018,0.1547,0.236,0.0879,0.1372,0.09,0.205,0.057,0
0.0937,0.4301,0.0961,0.1803,0.0808,0.1471,0.0808,0.783,0.0805,0.6442,0.123,0.2574,0.062,0.2107,0.0855,0.1544,0.0874,0.2233,0.099,0.3657,0.0744,0
0.1154,0.1475,0.1101,0.1592,0.1183,0.1592,0.1003,0.2135,0.0979,0.3585,0.2207,0.3239,0.099,0.1279,0.1518,0.0919,0.0842,0.147,0.0961,0.2052,0.0826,0
0.1098,0.2459,0.0966,0.1681,0.1077,0.1225,0.0689,0.295,0.0977,0.4171,0.1328,0.1814,0.0805,0.4147,0.0961,0.1365,0.0993,0.1819,0.0911,0.2507,0.0905,0
0.042,0.3507,0.1199,0.1109,0.128,0.1468,0.0768,0.6175,0.1452,0.448,0.1611,0.1513,0.1017,0.1102,0.1606,0.1149,0.0869,0.151,0.0874,0.1884,0.0705,0
